Track_ID,Main_Field,Sub_Track,Difficulty_Level,Avg_Salary_USD,Required_Skills,Programming_Languages,Learning_Time_Months,Job_Demand_Score,Certification_Recommended,Tools_Used,Industry_Using_It,Remote_Friendly,Growth_Rate_Percentage,Country_Demand,Gender,Age
4476,Robotics,Autonomous Systems,Advanced," $158,849.00 ","Systems Design, PyTorch, Docker","SQL, JavaScript",14,82,Kubernetes CKA,"Jira, Docker, TensorFlow",Manufacturing,No,2.27,USA,Male,18
4477,Artificial Intelligence,NLP,Intermediate," $102,104.00 ","TensorFlow, Problem Solving, Linux","Swift, C#",15,88,CCNA,"Jira, Docker, VS Code",Finance,Yes,6.92,Canada,Male,51
4478,Embedded Systems,Microcontrollers,Intermediate," $52,467.00 ","Docker, PyTorch, Algorithms","JavaScript, Python",3,87,None,"Postman, Unity, TensorFlow",Manufacturing,No,1.93,Germany,Female,18
4479,Data Science,NLP,Beginner," $170,115.00 ","PyTorch, Data Structures, Docker","Python, C#",10,93,CCNA,"Jira, Kubernetes, TensorFlow",Retail,No,1.68,Egypt,Male,36
4480,DevOps,CI/CD,Intermediate," $174,158.00 ","Cybersecurity, Systems Design, Algorithms","Python, C#",32,72,CEH,"Jira, MySQL, Unity",Retail,No,6.49,Germany,Female,19
4481,Blockchain,Crypto Security,Intermediate," $107,484.00 ","Kubernetes, Linux, Data Structures","JavaScript, Kotlin",22,73,CEH,"MySQL, MongoDB, Kubernetes",Healthcare,No,11.64,Australia,Male,38
4482,DevOps,CI/CD,Intermediate," $51,924.00 ","Networks, Docker, Problem Solving","Kotlin, Rust",23,65,CEH,"Docker, MongoDB, Unity",Retail,Yes,9.86,UK,Female,37
4483,UI/UX,UI Designer,Intermediate," $107,827.00 ","PyTorch, Cloud, TensorFlow","Java, Rust",12,66,CEH,"Git, Kubernetes, MongoDB",Manufacturing,Yes,10.91,UAE,Female,40
4484,DevOps,CI/CD,Advanced," $70,796.00 ","APIs, TensorFlow, Data Structures","Java, Rust",19,41,Kubernetes CKA,"Kubernetes, Jira, PyTorch",Tech,No,6.71,Egypt,Female,38
4485,Machine Learning,Deep Learning,Beginner," $76,389.00 ","Systems Design, Linux, Cloud","JavaScript, Go",26,51,CCNA,"Git, MongoDB, VS Code",Manufacturing,No,4.09,UAE,Male,41
4486,UI/UX,UI Designer,Beginner," $133,657.00 ","Linux, Kubernetes, TensorFlow","C#, JavaScript",12,32,CCNA,"PyTorch, Jira, MongoDB",Tech,Yes,7.42,France,Male,21
4487,Cybersecurity,Forensics,Advanced," $51,290.00 ","Networks, Systems Design, Problem Solving","MATLAB, Kotlin",33,60,CEH,"Jira, MySQL, VS Code",Education,Yes,9.36,Canada,Female,29
4488,Mobile Development,Android,Advanced," $42,257.00 ","Linux, PyTorch, TensorFlow","MATLAB, C#",23,50,Azure Administrator,"PyTorch, Unity, VS Code",Tech,No,10.87,UK,Female,39
4489,UI/UX,UX Researcher,Intermediate," $165,890.00 ","Systems Design, Problem Solving, APIs","Go, C++",34,62,CCNA,"Kubernetes, Git, Postman",Healthcare,No,10.38,France,Female,37
4490,Machine Learning,Reinforcement Learning,Intermediate," $120,952.00 ","Problem Solving, Networks, APIs","Rust, MATLAB",10,24,CCNA,"MySQL, PyTorch, Docker",Tech,No,9.01,Canada,Male,35
4491,Cloud Computing,Azure Engineer,Intermediate," $130,888.00 ","Data Structures, Algorithms, PyTorch","Go, JavaScript",29,96,CCNA,"VS Code, MongoDB, Git",Healthcare,Yes,4.66,Egypt,Male,18
4492,Cybersecurity,SOC Analyst,Beginner," $132,154.00 ","Docker, PyTorch, Data Structures","Rust, Python",11,61,Oracle DBA,"MongoDB, Jira, Git",Retail,No,9.12,Canada,Male,47
4493,Blockchain,Smart Contracts,Beginner," $127,125.00 ","Kubernetes, APIs, Cybersecurity","C++, MATLAB",21,93,Google Data Engineer,"Postman, Git, Kubernetes",Healthcare,No,3.15,Canada,Male,50
4494,Embedded Systems,Microcontrollers,Advanced," $89,240.00 ","Algorithms, APIs, TensorFlow","C++, JavaScript",29,96,Google Data Engineer,"Docker, Postman, Jira",Tech,No,2.22,India,Female,41
4495,Game Development,Unreal Developer,Advanced," $138,053.00 ","Networks, Problem Solving, Cloud","Rust, Swift",13,38,CEH,"TensorFlow, Git, Kubernetes",Finance,No,5.79,UAE,Female,31
4496,IT Support,IT Operations,Advanced," $130,341.00 ","PyTorch, Networks, APIs","Java, C#",34,21,Azure Administrator,"Docker, Jira, PyTorch",Healthcare,Yes,7.9,Australia,Male,53
4497,IT Support,Technical Support,Beginner," $142,335.00 ","Docker, TensorFlow, Problem Solving","Kotlin, Go",6,34,Google Data Engineer,"TensorFlow, PyTorch, Jira",Healthcare,No,3.14,Germany,Male,22
4498,Web Development,Backend,Advanced," $172,624.00 ","Cybersecurity, Docker, Kubernetes","SQL, Python",35,43,AWS Solutions Architect,"PyTorch, Unity, Git",Healthcare,Yes,4.35,Canada,Female,28
4499,Machine Learning,ML Engineering,Beginner," $141,917.00 ","Linux, Cloud, Systems Design","Python, JavaScript",4,70,None,"Kubernetes, Docker, Unity",Tech,No,1.95,Australia,Male,41
4500,Mobile Development,iOS,Advanced," $71,748.00 ","Kubernetes, Cybersecurity, Systems Design","Rust, C#",29,97,AWS Solutions Architect,"Jira, VS Code, Git",Finance,No,10.49,India,Male,48
4501,Embedded Systems,Firmware Engineer,Intermediate," $68,615.00 ","Data Structures, Linux, TensorFlow","SQL, Rust",9,95,Azure Administrator,"MySQL, Git, VS Code",Manufacturing,No,7.01,UK,Male,30
4502,Data Science,Data Analytics,Intermediate," $113,086.00 ","Algorithms, Networks, Linux","SQL, Kotlin",29,26,None,"MongoDB, Postman, VS Code",Finance,Yes,7.46,Egypt,Male,33
4503,Game Development,Unreal Developer,Intermediate," $67,729.00 ","Docker, Linux, Systems Design","C++, Kotlin",25,25,Kubernetes CKA,"TensorFlow, Kubernetes, Postman",Education,Yes,10.06,USA,Male,41
4504,UI/UX,UX Researcher,Intermediate," $85,635.00 ","PyTorch, APIs, Linux","SQL, C#",4,68,None,"Kubernetes, PyTorch, VS Code",Tech,No,4.95,Germany,Male,30
4505,Embedded Systems,IoT Developer,Beginner," $168,750.00 ","PyTorch, Cybersecurity, Algorithms","Python, Rust",7,70,Google Data Engineer,"Docker, Git, MySQL",Manufacturing,Yes,9.11,UK,Female,41
4506,Cloud Computing,GCP Engineer,Beginner," $135,155.00 ","Problem Solving, PyTorch, Data Structures","Swift, JavaScript",30,39,AWS Solutions Architect,"Unity, VS Code, Jira",Education,No,5.51,France,Male,43
4507,Networking,Network Engineer,Intermediate," $163,249.00 ","Docker, Linux, Data Structures","Python, C#",15,78,CEH,"Git, Jira, Postman",Tech,No,11.86,Germany,Male,19
4508,Database Engineering,DBA,Advanced," $54,202.00 ","Kubernetes, Problem Solving, Algorithms","Kotlin, C#",24,91,Kubernetes CKA,"Jira, Postman, Docker",Retail,Yes,3.24,Australia,Female,33
4509,Networking,Network Engineer,Beginner," $118,872.00 ","Docker, Data Structures, Linux","Kotlin, Swift",18,61,Oracle DBA,"MongoDB, VS Code, Postman",Retail,No,6.04,France,Female,55
4510,Database Engineering,SQL Optimization,Intermediate," $115,604.00 ","Systems Design, Cloud, APIs","Java, C#",9,33,TensorFlow Developer,"MongoDB, VS Code, MySQL",Finance,Yes,6.67,India,Female,18
4511,Database Engineering,DBA,Beginner," $114,383.00 ","Linux, Cybersecurity, Cloud","Go, C++",19,94,CEH,"Postman, Jira, Git",Manufacturing,No,9.91,Germany,Male,28
4512,Artificial Intelligence,Computer Vision,Beginner," $64,180.00 ","Cybersecurity, TensorFlow, PyTorch","Swift, C++",5,39,Azure Administrator,"Jira, TensorFlow, Kubernetes",Manufacturing,Yes,11.21,Germany,Female,52
4513,UI/UX,UX Researcher,Advanced," $159,616.00 ","Kubernetes, PyTorch, Cloud","Python, Go",19,58,None,"PyTorch, Docker, Kubernetes",Finance,Yes,7.31,USA,Male,60
4514,Data Science,NLP,Intermediate," $63,039.00 ","Docker, APIs, TensorFlow","Swift, Python",19,66,TensorFlow Developer,"Docker, VS Code, Postman",Healthcare,No,6.65,UAE,Male,46
4515,Web Development,Backend,Advanced," $74,018.00 ","Data Structures, Cybersecurity, APIs","Python, Java",16,66,AWS Solutions Architect,"TensorFlow, Jira, VS Code",Finance,No,7.61,Australia,Male,54
4516,Mobile Development,Cross-platform,Intermediate," $143,381.00 ","PyTorch, Cybersecurity, Algorithms","SQL, Kotlin",2,32,CEH,"TensorFlow, VS Code, Git",Tech,No,3.37,Egypt,Female,34
4517,DevOps,Automation,Advanced," $97,940.00 ","Data Structures, Cloud, Cybersecurity","Python, Go",5,90,CEH,"Postman, TensorFlow, PyTorch",Retail,No,5.77,Germany,Female,56
4518,Data Science,Data Analytics,Beginner," $72,314.00 ","Data Structures, Cloud, Kubernetes","Java, C#",14,73,CEH,"Unity, Postman, MySQL",Retail,No,6.11,UAE,Female,59
4519,DevOps,Automation,Advanced," $140,229.00 ","TensorFlow, APIs, PyTorch","Python, Rust",15,77,Oracle DBA,"MongoDB, TensorFlow, Unity",Retail,No,9.38,Australia,Female,45
4520,Blockchain,Crypto Security,Advanced," $81,444.00 ","PyTorch, Docker, Networks","JavaScript, Java",11,49,TensorFlow Developer,"MongoDB, Jira, Docker",Education,Yes,8.15,Germany,Female,46
4521,Cybersecurity,SOC Analyst,Intermediate," $90,502.00 ","Cloud, Algorithms, Systems Design","C#, Python",19,98,None,"VS Code, MongoDB, MySQL",Education,Yes,10.04,Germany,Male,60
4522,Cybersecurity,Network Security,Advanced," $115,516.00 ","Systems Design, Data Structures, Problem Solving","C++, JavaScript",31,39,CEH,"Docker, MongoDB, Kubernetes",Education,No,6.93,Germany,Male,20
4523,DevOps,CI/CD,Intermediate," $158,825.00 ","Problem Solving, TensorFlow, Cloud","Java, JavaScript",26,24,CCNA,"Jira, Unity, Docker",Finance,Yes,4.91,India,Male,27
4524,Mobile Development,iOS,Intermediate," $75,677.00 ","Cybersecurity, Systems Design, Kubernetes","C#, Go",28,76,TensorFlow Developer,"Jira, MongoDB, Docker",Education,Yes,8.79,UAE,Male,59
4525,Artificial Intelligence,NLP,Intermediate," $93,380.00 ","Systems Design, Problem Solving, Networks","C#, SQL",16,70,Google Data Engineer,"Jira, Git, MySQL",Finance,Yes,2.28,France,Female,31
4526,IT Support,Helpdesk,Beginner," $50,935.00 ","APIs, Docker, Kubernetes","C++, SQL",10,30,AWS Solutions Architect,"MongoDB, VS Code, Kubernetes",Education,Yes,10.06,Australia,Female,29
4527,Data Science,Big Data,Beginner," $58,069.00 ","APIs, TensorFlow, Cybersecurity","C++, Python",35,96,AWS Solutions Architect,"Jira, Postman, TensorFlow",Finance,No,9.51,USA,Male,59
4528,Robotics,Autonomous Systems,Beginner," $134,303.00 ","Linux, Cybersecurity, Data Structures","Rust, C++",16,57,Google Data Engineer,"PyTorch, Postman, Git",Healthcare,No,3.13,Egypt,Female,47
4529,Database Engineering,DBA,Advanced," $84,273.00 ","Algorithms, TensorFlow, Problem Solving","JavaScript, Kotlin",25,62,Kubernetes CKA,"VS Code, MongoDB, Git",Tech,Yes,7.88,Canada,Female,49
4530,Artificial Intelligence,Computer Vision,Intermediate," $44,610.00 ","PyTorch, Networks, Linux","MATLAB, SQL",15,21,Google Data Engineer,"PyTorch, Unity, Kubernetes",Retail,No,11.97,Germany,Male,49
4531,Networking,Systems Admin,Advanced," $65,583.00 ","Cloud, Cybersecurity, Algorithms","Go, JavaScript",34,65,AWS Solutions Architect,"VS Code, MySQL, Unity",Healthcare,Yes,3.22,USA,Male,59
4532,Cybersecurity,Penetration Testing,Beginner," $152,024.00 ","Problem Solving, Cybersecurity, Kubernetes","MATLAB, C#",35,30,TensorFlow Developer,"Postman, TensorFlow, MySQL",Tech,Yes,9.18,India,Female,49
4533,Cloud Computing,Cloud Support,Beginner," $167,430.00 ","Kubernetes, Algorithms, Networks","Python, Rust",23,67,Azure Administrator,"Git, TensorFlow, VS Code",Healthcare,No,7.2,India,Female,43
4534,Cybersecurity,SOC Analyst,Advanced," $132,297.00 ","Networks, Docker, Kubernetes","C++, Rust",22,89,None,"Git, PyTorch, Postman",Tech,Yes,7.86,Australia,Male,18
4535,Blockchain,Smart Contracts,Beginner," $172,321.00 ","TensorFlow, Data Structures, Cloud","SQL, Rust",15,55,TensorFlow Developer,"TensorFlow, Git, Jira",Tech,No,6.08,Canada,Male,59
4536,Cybersecurity,Penetration Testing,Intermediate," $85,765.00 ","APIs, Cybersecurity, Docker","Kotlin, Swift",32,72,TensorFlow Developer,"Kubernetes, MySQL, MongoDB",Education,No,5.49,Germany,Male,19
4537,Cybersecurity,Network Security,Advanced," $97,498.00 ","Cloud, PyTorch, Data Structures","Java, MATLAB",29,35,Azure Administrator,"Docker, MongoDB, Jira",Finance,No,7.88,USA,Female,34
4538,Cloud Computing,AWS Architect,Beginner," $168,236.00 ","Linux, Networks, Cybersecurity","Java, Kotlin",20,76,None,"Postman, Git, MySQL",Education,No,4.56,France,Male,47
4539,Database Engineering,DBA,Advanced," $156,128.00 ","Cybersecurity, Docker, APIs","MATLAB, Python",24,82,None,"MySQL, MongoDB, Git",Finance,No,3.65,France,Male,56
4540,Game Development,Game Designer,Intermediate," $52,437.00 ","TensorFlow, Kubernetes, Data Structures","Swift, Rust",4,99,CCNA,"PyTorch, Unity, Docker",Healthcare,Yes,3.76,France,Female,24
4541,Mobile Development,Cross-platform,Intermediate," $120,912.00 ","Docker, TensorFlow, Problem Solving","Go, JavaScript",14,94,TensorFlow Developer,"Git, Jira, Unity",Retail,No,6.45,India,Female,44
4542,UI/UX,UI Designer,Intermediate," $100,384.00 ","Data Structures, Linux, Problem Solving","Kotlin, Swift",18,76,Kubernetes CKA,"Postman, VS Code, Docker",Education,No,7.57,USA,Female,26
4543,DevOps,CI/CD,Beginner," $89,506.00 ","Linux, PyTorch, Systems Design","Go, Rust",7,99,TensorFlow Developer,"Docker, Kubernetes, PyTorch",Tech,No,3.41,UK,Female,39
4544,Blockchain,Crypto Security,Intermediate," $134,440.00 ","Kubernetes, PyTorch, TensorFlow","MATLAB, C++",33,45,Google Data Engineer,"Docker, Jira, Unity",Finance,Yes,8.57,UAE,Female,51
4545,Game Development,Unity Developer,Intermediate," $178,270.00 ","Cloud, Systems Design, Kubernetes","Swift, JavaScript",22,64,AWS Solutions Architect,"Unity, MySQL, TensorFlow",Tech,No,4.19,Canada,Male,18
4546,Data Science,BI Analyst,Advanced," $109,874.00 ","APIs, PyTorch, Kubernetes","Java, Rust",26,57,AWS Solutions Architect,"PyTorch, Postman, Docker",Finance,No,7.45,USA,Male,26
4547,Data Science,BI Analyst,Beginner," $88,555.00 ","Cybersecurity, Linux, Systems Design","Swift, Go",3,49,Google Data Engineer,"MySQL, TensorFlow, MongoDB",Manufacturing,Yes,6.64,Canada,Female,37
4548,Database Engineering,Data Modeling,Beginner," $162,082.00 ","Linux, APIs, Cybersecurity","Java, MATLAB",34,84,CEH,"PyTorch, Jira, VS Code",Healthcare,Yes,2.3,Germany,Female,36
4549,IT Support,Helpdesk,Intermediate," $144,302.00 ","Linux, Systems Design, Kubernetes","Kotlin, Go",28,83,Azure Administrator,"Jira, MySQL, VS Code",Education,Yes,4.54,USA,Female,53
4550,Game Development,Unity Developer,Advanced," $71,977.00 ","Systems Design, TensorFlow, Docker","JavaScript, Java",26,78,None,"TensorFlow, Kubernetes, MongoDB",Retail,Yes,11.75,France,Female,57
4551,IT Support,Technical Support,Advanced," $92,299.00 ","Networks, TensorFlow, Problem Solving","JavaScript, Swift",17,35,CEH,"MongoDB, Docker, PyTorch",Tech,Yes,10.86,Egypt,Female,21
4552,Robotics,Control Systems,Advanced," $108,446.00 ","Kubernetes, APIs, Data Structures","SQL, Java",16,96,Oracle DBA,"Git, Jira, MySQL",Healthcare,No,6.76,USA,Male,26
4553,DevOps,CI/CD,Intermediate," $123,521.00 ","Kubernetes, Problem Solving, Systems Design","JavaScript, Java",9,90,Oracle DBA,"PyTorch, MySQL, VS Code",Healthcare,No,7.43,UAE,Male,58
4554,Cloud Computing,Azure Engineer,Advanced," $96,195.00 ","Networks, Algorithms, Systems Design","Java, Rust",4,70,Kubernetes CKA,"Docker, Postman, MongoDB",Education,No,8.25,Egypt,Male,39
4555,Data Science,BI Analyst,Beginner," $43,991.00 ","Algorithms, Linux, Cybersecurity","C#, Kotlin",33,53,Oracle DBA,"Jira, PyTorch, Unity",Manufacturing,No,8.09,UAE,Male,35
4556,Database Engineering,SQL Optimization,Beginner," $122,049.00 ","Cybersecurity, Linux, Data Structures","Swift, Python",11,42,AWS Solutions Architect,"Docker, MySQL, Git",Education,No,6.42,UK,Female,29
4557,UI/UX,Interaction Design,Intermediate," $170,794.00 ","Networks, Data Structures, PyTorch","MATLAB, SQL",18,33,None,"MySQL, Unity, Git",Manufacturing,No,9.74,Canada,Male,59
4558,UI/UX,Interaction Design,Beginner," $118,027.00 ","Kubernetes, Systems Design, Problem Solving","JavaScript, Swift",17,51,CCNA,"Unity, MongoDB, TensorFlow",Manufacturing,Yes,6.72,Germany,Female,60
4559,UI/UX,Interaction Design,Advanced," $170,209.00 ","Cybersecurity, Data Structures, Problem Solving","Kotlin, C#",35,35,Azure Administrator,"PyTorch, Postman, VS Code",Education,Yes,1.8,Australia,Female,56
4560,Game Development,Game Designer,Beginner," $74,173.00 ","APIs, Systems Design, TensorFlow","MATLAB, Java",8,52,CEH,"Kubernetes, Unity, Postman",Finance,Yes,7.29,UK,Female,26
4561,Embedded Systems,IoT Developer,Advanced," $147,071.00 ","Cloud, Cybersecurity, Problem Solving","MATLAB, SQL",8,37,Azure Administrator,"MongoDB, TensorFlow, PyTorch",Tech,No,2.39,UAE,Male,23
4562,Networking,Systems Admin,Advanced," $48,316.00 ","Docker, Cybersecurity, TensorFlow","C++, SQL",12,39,AWS Solutions Architect,"VS Code, PyTorch, Jira",Education,No,9.16,Germany,Female,36
4563,Cybersecurity,SOC Analyst,Intermediate," $124,671.00 ","TensorFlow, Data Structures, Cloud","Kotlin, JavaScript",18,95,Kubernetes CKA,"Postman, MySQL, Git",Manufacturing,No,9.71,Australia,Male,24
4564,Game Development,Unity Developer,Beginner," $163,311.00 ","Networks, Systems Design, TensorFlow","SQL, Go",9,41,Google Data Engineer,"MongoDB, VS Code, Unity",Tech,No,3.08,Australia,Male,33
4565,Artificial Intelligence,Robotics AI,Beginner," $174,295.00 ","APIs, Problem Solving, PyTorch","C++, Rust",3,83,CEH,"PyTorch, Docker, Jira",Healthcare,Yes,2.34,Australia,Female,22
4566,Game Development,Game Designer,Advanced," $62,499.00 ","Cloud, Kubernetes, Docker","C#, Kotlin",4,24,Kubernetes CKA,"VS Code, Unity, MongoDB",Manufacturing,No,3.69,USA,Female,33
4567,IT Support,Technical Support,Intermediate," $120,096.00 ","Algorithms, Systems Design, Docker","C++, Kotlin",31,95,CCNA,"MySQL, PyTorch, Git",Healthcare,Yes,7.65,France,Female,18
4568,Data Science,BI Analyst,Beginner," $43,996.00 ","Problem Solving, Systems Design, Cloud","Swift, MATLAB",16,67,CEH,"Git, MongoDB, VS Code",Healthcare,Yes,9.92,UK,Male,54
4569,Web Development,Backend,Intermediate," $97,251.00 ","Systems Design, Cloud, Algorithms","Swift, SQL",31,92,Azure Administrator,"Jira, MySQL, Docker",Healthcare,No,11.23,India,Female,56
4570,Artificial Intelligence,Computer Vision,Advanced," $80,131.00 ","Kubernetes, TensorFlow, Cybersecurity","Python, C++",7,52,Oracle DBA,"Kubernetes, Docker, Postman",Tech,Yes,8.77,India,Male,36
4571,IT Support,Technical Support,Intermediate," $123,605.00 ","Systems Design, Cybersecurity, Cloud","Python, Java",24,82,TensorFlow Developer,"Docker, Unity, Postman",Healthcare,No,8.08,UAE,Female,54
4572,Artificial Intelligence,Robotics AI,Intermediate," $89,339.00 ","Cybersecurity, Linux, Networks","SQL, MATLAB",32,24,None,"Kubernetes, Unity, PyTorch",Manufacturing,Yes,9.93,Australia,Female,34
4573,Embedded Systems,Microcontrollers,Advanced," $58,456.00 ","Data Structures, Problem Solving, Cloud","Swift, Go",35,31,TensorFlow Developer,"MongoDB, Docker, Git",Retail,Yes,7.1,India,Male,43
4574,Artificial Intelligence,AI Research,Intermediate," $107,323.00 ","Networks, Cybersecurity, TensorFlow","Kotlin, Swift",21,48,TensorFlow Developer,"Postman, Unity, VS Code",Education,Yes,10.96,India,Male,39
4575,Networking,Network Engineer,Advanced," $41,132.00 ","Linux, Docker, Problem Solving","SQL, Rust",28,74,CEH,"Jira, Postman, Kubernetes",Manufacturing,No,3.91,Canada,Male,25
4576,Embedded Systems,IoT Developer,Advanced," $53,068.00 ","Cybersecurity, Systems Design, Problem Solving","SQL, Go",16,98,CEH,"Jira, VS Code, MongoDB",Tech,No,7.15,UK,Male,50
4577,Cloud Computing,GCP Engineer,Beginner," $95,041.00 ","Linux, Data Structures, Cloud","Java, Python",24,32,Oracle DBA,"Jira, Postman, VS Code",Education,No,9.79,France,Male,19
4578,Data Science,Big Data,Advanced," $104,046.00 ","Docker, PyTorch, APIs","Go, Python",26,94,Kubernetes CKA,"VS Code, Docker, MySQL",Finance,No,6.1,Egypt,Male,47
4579,Embedded Systems,Microcontrollers,Beginner," $89,641.00 ","Kubernetes, Data Structures, Networks","Go, Java",13,32,Azure Administrator,"Docker, MongoDB, MySQL",Finance,No,9.84,UAE,Female,37
4580,Robotics,Autonomous Systems,Beginner," $126,700.00 ","APIs, Networks, Systems Design","C#, Python",7,62,None,"Docker, MySQL, Kubernetes",Education,Yes,6.47,France,Female,35
4581,Game Development,Game Designer,Advanced," $127,630.00 ","Problem Solving, Data Structures, Cybersecurity","MATLAB, Python",24,53,Oracle DBA,"Jira, Kubernetes, MongoDB",Finance,Yes,10.94,India,Male,60
